source_uri,source_label,selected_uri,selected_label,confidence,method,reason
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-056,Wiring - Equipment lists,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Wiring - Equipment lists' ist eine dokumentarische Einheit aus S1000D, die Ausrüstungslisten für Verkabelung beschreibt. Dies ist ein DOKUMENTATIONS-Konzept, kein physisches Bauteil.

2. KANDIDAT 0 (Frame): Physisches Bauteil - Hauptrahmen eines Fahrrads. KEINE funktionale Äquivalenz zu einer Dokumentationsliste.

3. KANDIDAT 1 (Bike): Gesamtfahrzeug-Konzept. KEINE Beziehung zu Verkabelungslisten oder Dokumentation.

4. KANDIDAT 2 (CommonPart): Allgemeine Klasse für Fahrradkomponenten. Beschreibt physische Teile, nicht Dokumentationslisten. KEINE funktionale Äquivalenz.

5. KANDIDAT 3 (Problem): Beschreibt Probleme/Fehler am Fahrrad. Obwohl dies näher an Dokumentation ist, repräsentiert es NICHT Ausrüstungslisten oder Verkabelungsdokumentation.

6. KANDIDAT 4 (ChainArea): Physischer Bereich des Fahrrads (Kettenbereich). KEINE Verbindung zu Verkabelung oder Dokumentationslisten.

KERNPROBLEM: Das Quell-Konzept ist ein DOKUMENTATIONS-Element (Equipment lists für Wiring), während ALLE Kandidaten entweder physische Komponenten (0,2,4), das Gesamtfahrzeug (1) oder Problemkategorien (3) beschreiben. Keiner der Kandidaten repräsentiert Dokumentationsstrukturen, Listen oder Verkabelungsinformationen.

Fazit: KEINE funktionale Äquivalenz vorhanden."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-057,Wiring - Wire list,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Wiring - Wire list' ist eine spezifische technische Dokumentationskomponente im Kontext von Beleuchtungssystemen (S1000DLIGHTING). Es repräsentiert eine Liste von Kabeln/Leitungen mit deren technischen Spezifikationen.

2. KANDIDAT 0 (Frame): Strukturelle Hauptkomponente eines Fahrrads. KEINE funktionale Äquivalenz - Frame ist ein physisches Bauteil, keine Dokumentation oder Verkabelungsliste. Hierarchie: CommonPart > CommonPartArea > Frame. Völlig unterschiedliche Domäne.

3. KANDIDAT 1 (Bike): Gesamtfahrzeug-Konzept. KEINE Äquivalenz - viel zu allgemein und repräsentiert das komplette Fahrrad, nicht eine spezifische Verkabelungsliste. Hierarchie: Top-Level. Keine Verbindung zu Verkabelung.

4. KANDIDAT 2 (CommonPart): Allgemeine Klasse für Fahrradkomponenten. KEINE Äquivalenz - zu generisch und bezieht sich auf physische Teile, nicht auf Dokumentationselemente wie Kabellisten. Hierarchie: Top-Level Komponenten-Klasse.

5. KANDIDAT 3 (Problem): Klasse für Fahrradprobleme. KEINE Äquivalenz - beschreibt Probleme/Fehler, nicht Verkabelungsdokumentation. Völlig andere semantische Kategorie.

6. KANDIDAT 4 (ChainArea): Struktureller Bereich mit Kette und Umwerfer. KEINE Äquivalenz - physischer Bereich des Fahrrads, keine Verkabelung oder Dokumentation.

FAZIT: Alle Kandidaten repräsentieren physische Fahrradkomponenten oder abstrakte Konzepte (Bike, Problem). KEINER repräsentiert Verkabelung, elektrische Komponenten, Kabellisten oder technische Dokumentation. Die Ziel-Ontologie scheint keine Konzepte für elektrische Systeme oder Dokumentationsartefakte zu enthalten. NULL ist die einzig korrekte Antwort."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-058,Wiring - Loom list,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Wiring - Loom list' ist eine spezifische technische Komponente im Beleuchtungssystem (LIGHTING > AAA > D00 > ... > 058). Ein 'Wiring Loom' (Kabelsatz/Kabelbaum) ist eine Zusammenstellung von elektrischen Kabeln und Verbindungen.

2. KANDIDAT 0 (Mahle ebikemotion X35+ 250W): Dies ist ein spezifischer Motor. Funktional NICHT äquivalent - ein Motor ist keine Verkabelung. Hierarchie: CommonPart > Motor. KEIN MATCH.

3. KANDIDAT 1 (Frame): Der Rahmen ist die Hauptstruktur des Fahrrads (chain stay, tubes). Funktional NICHT äquivalent - ein Rahmen ist keine elektrische Verkabelung. KEIN MATCH.

4. KANDIDAT 2 (Bike): Dies ist die Top-Level-Entität für das gesamte Fahrrad. Funktional NICHT äquivalent - das komplette Fahrrad ist nicht gleichbedeutend mit einem Kabelsatz. Zu allgemein. KEIN MATCH.

5. KANDIDAT 3 (CommonPart): Dies ist eine abstrakte Oberklasse für Fahrradteile. Funktional NICHT äquivalent - eine generische Klasse kann nicht mit einer spezifischen Verkabelungskomponente gleichgesetzt werden. Zu abstrakt. KEIN MATCH.

6. KANDIDAT 4 (Problem): Dies beschreibt mögliche Probleme am Fahrrad. Funktional NICHT äquivalent - ein Problem ist keine physische Komponente wie ein Kabelsatz. Kategorienfehler. KEIN MATCH.

FAZIT: Keiner der Kandidaten repräsentiert eine elektrische Verkabelung oder einen Kabelsatz. Die Kandidaten umfassen einen Motor, strukturelle Komponenten, abstrakte Klassen und Problemkategorien - aber keine elektrischen/elektronischen Verkabelungskomponenten. NULL ist die korrekte Antwort."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-341,Lights - Manual test,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Lights - Manual test' ist eine TEST-PROZEDUR für Beleuchtungssysteme (Anweisung: Lichter einschalten und Funktion prüfen). Hierarchie zeigt es ist ein spezifischer Test-Schritt in S1000D Dokumentation.

2. KANDIDAT 0 (Frame): Strukturkomponente des Fahrrads - KEINE funktionale Äquivalenz. Frame ist ein physisches Bauteil, kein Test oder Beleuchtungssystem.

3. KANDIDAT 1 (Bike): Gesamtfahrzeug-Konzept - KEINE funktionale Äquivalenz. Viel zu allgemein, repräsentiert das komplette Fahrrad, nicht einen spezifischen Test oder Beleuchtung.

4. KANDIDAT 2 (CommonPart): Allgemeine Klasse für Fahrradteile - KEINE funktionale Äquivalenz. Abstrakte Oberklasse, kein Test und keine Beleuchtung.

5. KANDIDAT 3 (Problem): Klasse für Fahrradprobleme - KEINE funktionale Äquivalenz. 'Lights - Manual test' ist eine Testprozedur, kein Problem. Semantisch entgegengesetzt.

6. KANDIDAT 4 (ChainArea): Kettenbereich des Fahrrads - KEINE funktionale Äquivalenz. Struktureller Bereich, völlig andere Komponente als Beleuchtung.

FAZIT: Alle Kandidaten sind physische Komponenten oder abstrakte Klassen. KEINER repräsentiert:
- Beleuchtungssysteme (Lights)
- Test-Prozeduren
- Wartungs-/Prüfaktivitäten

Die Ziel-Ontologie scheint keine Test- oder Beleuchtungskonzepte zu enthalten."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-413,Lights - Observed fault,http://purl.org/ontology/bikeo#Problem,Problem,0.75,llm_reranking,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Lights - Observed fault' ist ein Fehler/Problem im Beleuchtungssystem, dokumentiert in S1000D technischer Dokumentation.

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (Frame): Physische Komponente (Rahmen) - KEINE funktionale Äquivalenz zu einem Fehler/Problem. Falsche Kategorie.

KANDIDAT 1 (Bike): Gesamtfahrzeug - KEINE Äquivalenz zu einem spezifischen Fehler. Zu allgemein und falsche Kategorie.

KANDIDAT 2 (CommonPart): Allgemeine Klasse für Fahrradteile - KEINE Äquivalenz zu einem Fehler/Problem. Beschreibt physische Komponenten, nicht Probleme.

KANDIDAT 3 (Problem): ✓ Allgemeine Klasse für Probleme/Fehler am Fahrrad - FUNKTIONALE ÄQUIVALENZ gegeben. 'Observed fault' ist semantisch ein Problem. Die Hierarchie passt: Problem-Klasse kann Beleuchtungsfehler umfassen.

KANDIDAT 4 (ChainArea): Physische Komponente (Kettenbereich) - KEINE Äquivalenz zu einem Beleuchtungsfehler. Falsche Domäne und Kategorie.

3. VERGLEICH: Kandidat 3 ist der einzige, der die richtige semantische Kategorie (Problem/Fehler) repräsentiert. Alle anderen sind physische Komponenten oder zu allgemein.

4. EINSCHRÄNKUNG: Kandidat 3 ist generisch ('Problem'), während die Quelle spezifisch ist ('Lights - Observed fault'). Dies ist jedoch die beste verfügbare Zuordnung in der Ziel-Ontologie."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-700,"Lighting - Assemble, install and connect procedures",,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Lighting - Assemble, install and connect procedures' ist eine PROZEDUR/ANLEITUNG für die Montage, Installation und Verbindung von Beleuchtungssystemen. Es beschreibt AKTIVITÄTEN (Remove, Install, Attach, Apply).

2. KANDIDAT 0 (ChainArea): Strukturelles BAUTEIL des Fahrrads mit Kette und Umwerfer. KEINE funktionale Äquivalenz - ist ein physisches Teil, keine Prozedur.

3. KANDIDAT 1 (Frame): Hauptkomponente des Fahrrads. KEINE funktionale Äquivalenz - ist ein physisches Bauteil, keine Montageanleitung.

4. KANDIDAT 2 (Bike): Das komplette Fahrrad als Ganzes. KEINE funktionale Äquivalenz - ist das Endprodukt, nicht die Montageprozedur.

5. KANDIDAT 3 (CommonPart): Allgemeine Klasse für Hauptteile eines Fahrrads. KEINE funktionale Äquivalenz - beschreibt physische Komponenten, nicht Prozeduren.

6. KANDIDAT 4 (Problem): Klasse für mögliche Probleme am Fahrrad. KEINE funktionale Äquivalenz - beschreibt Fehler/Probleme, nicht Montageanweisungen.

KERNPROBLEM: Das Quell-Konzept ist eine PROZEDUR/METHODE (How-to), während ALLE Kandidaten PHYSISCHE ENTITÄTEN oder ZUSTÄNDE beschreiben. Es gibt keine semantische Übereinstimmung auf funktionaler Ebene. Die Ziel-Ontologie scheint keine Prozedur- oder Anleitungsklassen zu enthalten."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-921,Lighting - Remove and install a new item,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Lighting - Remove and install a new item' ist eine PROZEDUR/WARTUNGSANWEISUNG für Beleuchtungskomponenten (Glühbirne/Lampe). Der Kontext beschreibt einen Austauschvorgang: Lampe abkühlen lassen, Glas entfernen, alte Lampe entsorgen, neue installieren.

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (ChainArea): Struktureller Bereich mit Kette und Umwerfer - KEINE funktionale Äquivalenz. Kein Bezug zu Beleuchtung oder Wartungsprozeduren.

KANDIDAT 1 (RearDerailleur): Schaltwerk für Kettenführung - KEINE funktionale Äquivalenz. Mechanische Komponente, kein Bezug zu Beleuchtung.

KANDIDAT 2 (Frame): Hauptrahmen des Fahrrads - KEINE funktionale Äquivalenz. Strukturelle Komponente, kein Bezug zu Beleuchtung oder Wartung.

KANDIDAT 3 (Bike): Gesamtes Fahrrad - KEINE funktionale Äquivalenz. Zu allgemein, keine Beleuchtungskomponente oder Prozedur.

KANDIDAT 4 (CommonPart): Allgemeine Klasse für Fahrradteile - KEINE funktionale Äquivalenz. Abstrakte Oberklasse ohne spezifischen Bezug zu Beleuchtung.

3. PROBLEM: Die Ziel-Ontologie enthält KEINE Beleuchtungskomponenten (Lamp, Light, Bulb) oder Wartungsprozeduren. Alle Kandidaten sind mechanische Fahrradteile ohne Bezug zu elektrischen/optischen Komponenten.

4. ENTSCHEIDUNG: NULL - Keiner der Kandidaten repräsentiert eine Beleuchtungskomponente oder einen Wartungsprozess. Die Ontologien decken unterschiedliche Domänen ab (S1000D: Wartungsprozeduren vs. Bike-Ontologie: mechanische Komponenten)."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-941,Light system - Illustrated Parts Data - IPD,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Light system - Illustrated Parts Data - IPD' ist ein Beleuchtungssystem für Fahrräder (S1000DLIGHTING Hierarchie). Es handelt sich um eine spezifische technische Komponente zur Beleuchtung.

2. KANDIDAT 0 (Frame): Struktureller Hauptrahmen des Fahrrads. KEINE funktionale Äquivalenz - Frame ist Struktur, Light system ist elektrische/optische Komponente. Unterschiedliche Funktionsbereiche.

3. KANDIDAT 1 (Bike): Gesamtes Fahrrad als Fahrzeug. KEINE Äquivalenz - Light system ist TEIL eines Bikes, nicht das Bike selbst. Falsche hierarchische Ebene (Teil vs. Ganzes).

4. KANDIDAT 2 (CommonPart): Abstrakte Oberklasse für Fahrradteile. KEINE Äquivalenz - zu generisch, keine spezifische Beleuchtungsfunktion. Light system ist eine konkrete Komponente, nicht eine abstrakte Kategorie.

5. KANDIDAT 3 (Problem): Klasse für Fahrradprobleme. KEINE Äquivalenz - Light system ist eine physische Komponente, kein Problem. Völlig unterschiedliche semantische Kategorien.

6. KANDIDAT 4 (ChainArea): Strukturbereich mit Kette und Schaltwerk. KEINE Äquivalenz - mechanisches Antriebssystem vs. elektrisches Beleuchtungssystem. Unterschiedliche funktionale Domänen.

FAZIT: Keiner der Kandidaten repräsentiert ein Beleuchtungssystem. Die Ziel-Ontologie scheint keine spezifische Klasse für Beleuchtungskomponenten zu enthalten. Alle Kandidaten sind entweder zu generisch (CommonPart, Bike), strukturell (Frame, ChainArea) oder semantisch inkompatibel (Problem)."
http://my-company.com/s1000d/S1000DBIKE-AAA-D00-0-0-131,Bicycle - Normal operation procedures (crew),,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Bicycle - Normal operation procedures (crew)' ist ein PROZEDURALES Konzept - es beschreibt Wartungs- und Inspektionsverfahren (Pads, Levers, Cables, Tires, Wheels, Spokes prüfen). Dies ist eine ANLEITUNG/PROZEDUR, keine physische Komponente.

2. KANDIDAT 0 (Frame): Physische Komponente - Hauptrahmen des Fahrrads. KEINE funktionale Äquivalenz zu Betriebsverfahren.

3. KANDIDAT 1 (Bike): Repräsentiert das gesamte Fahrrad als Objekt/Maschine. KEINE Prozedur, sondern das physische Produkt selbst.

4. KANDIDAT 2 (CommonPart): Allgemeine Klasse für Fahrradteile. KEINE Prozedur, sondern Komponenten-Kategorie.

5. KANDIDAT 3 (Problem): Beschreibt mögliche Probleme am Fahrrad. Zwar verwandt mit Wartung, aber NICHT die Betriebsverfahren selbst. Problem ≠ Procedure.

6. KANDIDAT 4 (ChainArea): Spezifische physische Komponente (Kette, Umwerfer). KEINE Prozedur.

KERNPROBLEM: Das Quell-Konzept ist ein PROZEDURALES/OPERATIONALES Konzept (Checkliste für normale Betriebsabläufe), während ALLE Kandidaten entweder physische Komponenten (0,2,4), das Produkt selbst (1) oder Problemkategorien (3) sind. Es fehlt eine Ziel-Klasse für 'Procedures', 'Operations' oder 'Maintenance Tasks'. Keine funktionale Äquivalenz vorhanden."
http://my-company.com/s1000d/S1000DBIKE-AAA-D00-0-0-131,Bicycle - Normal operation procedures (crew),,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Bicycle - Normal operation procedures (crew)' ist ein PROZEDURALES Konzept - es beschreibt Wartungs- und Inspektionsverfahren (Pads, Levers, Cables, Tires, Wheels, Spokes prüfen). Dies ist eine ANLEITUNG/PROZEDUR, keine physische Komponente.

2. KANDIDAT 0 (Frame): Physische Komponente - Hauptrahmen des Fahrrads. KEINE funktionale Äquivalenz zu Betriebsverfahren.

3. KANDIDAT 1 (Bike): Repräsentiert das gesamte Fahrrad als Objekt/Maschine. KEINE Prozedur, sondern das physische Produkt selbst.

4. KANDIDAT 2 (CommonPart): Allgemeine Klasse für Fahrradteile. KEINE Prozedur, sondern Komponenten-Kategorie.

5. KANDIDAT 3 (Problem): Beschreibt mögliche Probleme am Fahrrad. Zwar verwandt mit Wartung, aber NICHT die Betriebsverfahren selbst. Problem ≠ Procedure.

6. KANDIDAT 4 (ChainArea): Spezifische physische Komponente (Kette, Umwerfer). KEINE Prozedur.

KERNPROBLEM: Das Quell-Konzept ist ein PROZEDURALES/OPERATIONALES Konzept (Checkliste für normale Betriebsabläufe), während ALLE Kandidaten entweder physische Komponenten (0,2,4), das Produkt selbst (1) oder Problemkategorien (3) sind. Es fehlt eine Ziel-Klasse für 'Procedures', 'Operations' oder 'Maintenance Tasks'. Keine funktionale Äquivalenz vorhanden."
